id,date,description,credit,debit,category,isSelected
0.5451439297840508,5/05/2020,Sydney Tools Pty Ltd Epping AU Tap and Pay xx3903 Value Date: 03/05/2020,0,149,,false
0.9989542950706884,5/05/2020,International Transaction Fee Value Date: 02/05/2020,0,0.94,,false
0.966235341240375,5/05/2020,WHITESPARKI 5875232235 AB CA Card xx8833 USD 20.00 Value Date: 02/05/2020,0,31.22,software,false
0.33148614886890493,5/05/2020,HOLLARD INSURANCE chatswood AU Card xx7776 Value Date: 01/05/2020,0,139.22,,false
0.6369334314368456,5/05/2020,POST THOMASTOWN POSTTH THOMASTOWN AU Card xx7776 Value Date: 01/05/2020,0,19.35,,false
0.5732992958275904,5/05/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.31999687857552206,4/05/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008823809986,0,6.5,software,false
0.922001383792626,4/05/2020,SMP*Centrecom Bundoor Bundoora03 AU,0,490,,false
0.910480181203617,2/05/2020,POS 43424400 02 MAY,920,0,income,false
0.10406471776977688,2/05/2020,CBA MERCHANT FEE 5353109391629396 Value Date: 30/04/2020,0,134.83,fees,false
0.7249013530774693,2/05/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx7776,0,153.93,,false
0.46805558581208606,2/05/2020,TELSTRA BILL PAYMNT MELBOURNE AU Card xx8833 Value Date: 30/04/2020,0,130.43,,false
0.7406135144881381,2/05/2020,SITEGROUND HOSTING 448008620379 GB Card xx8833 AUD 479.40 Value Date: 29/04/2020,0,479.4,,false
0.7570395523354727,1/05/2020,POS 43424400 01 MAY,750,0,income,false
0.5630202202440358,1/05/2020,Direct Debit 513839 IINET_LIMITED-N 20121066fc4b62d,0,109.99,utilities,false
0.6010944582780307,1/05/2020,TAX OFFICE PAYMENTS NetBank BPAY 75556 819177616490860 GST April,0,803,,false
0.30246475556683095,1/05/2020,MELBOURNE KEBABS & GRI THOMASTOWN AU Card xx7776,0,31.47,,false
0.7919018409256284,1/05/2020,WOOLWORTHS 3227 SOUTH MORANG AU Tap and Pay xx3903 Value Date: 28/04/2020,0,55.95,private,false
0.4803500162310326,1/05/2020,DAN MURPHYS 3073 STH MORANG AU Tap and Pay xx3903 Value Date: 28/04/2020,0,198.84,private,false
0.96119776662719,1/05/2020,LALOR H P SEAFOODPL LALOR AU Card xx8833 Value Date: 28/04/2020,0,16.15,,false
0.945347845050831,1/05/2020,COLES 7786 LALOR AU Tap and Pay xx3903 Value Date: 29/04/2020,0,12.52,,false
0.975145219680156,1/05/2020,COLES 7705 SOUTH MORANG AU Tap and Pay xx3903 Value Date: 29/04/2020,0,33.42,,false
0.5700912002070584,30/04/2020,POS 43424400 30 APR,620,0,income,false
0.5990562369295924,30/04/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1158.17,0,income,false
0.41612653535685507,30/04/2020,RAMADAN (VIC) PTY LT LALOR AU Card xx8833 Value Date: 28/04/2020,0,23.06,,false
0.13837382974626733,30/04/2020,POST THOMASTOWN POSTTH THOMASTOWN AU Tap and Pay xx3903 Value Date: 27/04/2020,0,34.8,,false
0.48250641787056714,29/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008775580627,0,9.99,private,false
0.5954191389113401,29/04/2020,KFC EPPING EPPING AU Tap and Pay xx3903 Value Date: 25/04/2020,0,24.3,,false
0.8491148029989848,29/04/2020,BUNNINGS 689000 MILL PARK AU Tap and Pay xx3903 Value Date: 26/04/2020,0,112.61,,false
0.8384941330102182,29/04/2020,BUNNINGS 689000 MILL PARK AU Tap and Pay xx3903 Value Date: 26/04/2020,0,94.56,,false
0.9524707776381789,28/04/2020,Direct Debit 466856 GIO COMMERCIAL I GPM004106253,0,153.26,insurance,false
0.1437098987965748,28/04/2020,Transfer to xx5005 NetBank,0,550,,false
0.00892911354905701,28/04/2020,WWW.NETTVPLUS.COM A-F31C0 WWW.NETTVPLUS CY Card xx8833 AUD 36.36 Value Date: 23/04/2020,0,36.36,,false
0.32735949256816355,28/04/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.9199598701792189,27/04/2020,Transfer to CBA A/c NetBank Danibel Supplier,0,922.9,materials,false
0.6870946994359148,27/04/2020,COSTCO FUEL EPPING EPPING AU,0,37,,false
0.15187029658380524,27/04/2020,COSTCO WHOLESALE AUSTR EPPING AU,0,149.33,,false
0.0007529897640483618,25/04/2020,POS 43424400 25 APR,788.88,0,income,false
0.3943665335619231,25/04/2020,BUNNINGS 543000 MERNDA AU Tap and Pay xx5155 Value Date: 22/04/2020,0,143,,false
0.8437739297620408,25/04/2020,RESTOCK PTY LTD KEILOR PARK AU Card xx8833 Value Date: 22/04/2020,0,119.9,,false
0.07799800439413862,24/04/2020,Transfer to xx5005 NetBank,0,1000,,false
0.7665788008759744,24/04/2020,POS 43424400 24 APR,740,0,income,false
0.6847112739932895,24/04/2020,Transfer to xx4217 NetBank,0,650,,false
0.10366540495007537,24/04/2020,SPOTLIGHT 113 MILL PARK AU Tap and Pay xx3903 Value Date: 22/04/2020,0,176.75,,false
0.740063790560078,24/04/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 21/04/2020,0,62.52,private,false
0.7789876910809275,23/04/2020,POS 43424400 23 APR,640,0,income,false
0.016709744159506545,23/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008704294961,0,91.64,software,false
0.3627650290488913,23/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008705242364,0,10.99,materials,false
0.9749578987535219,23/04/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1158.17,0,income,false
0.48585389235862886,23/04/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 20/04/2020,0,62.65,private,false
0.4935210922869535,23/04/2020,Transfer From Lion Pumping Lion Monthly,550,0,income,false
0.5571659265949787,22/04/2020,Transfer from NetBank,500,0,,false
0.28267916695194906,22/04/2020,ADOBE CREATIVE CLOUD ADOBE.LY/ENAU IE Card xx8833 AUD 76.99 Value Date: 19/04/2020,0,76.99,software,false
0.6710191281605364,21/04/2020,Transfer to xx4217 NetBank,0,1000,,false
0.8660283378234808,21/04/2020,Transfer from CBA NetBank Hallett April 20,770,0,income,false
0.7804302804754342,21/04/2020,Transfer to xx5005 NetBank,0,1000,,false
0.15052667118772267,21/04/2020,DAN MURPHYS 3073 STH MORANG AU Tap and Pay xx3903 Value Date: 16/04/2020,0,115.9,private,false
0.5166526311104851,21/04/2020,COLES 0682 BUNDOORA AU Tap and Pay xx3903 Value Date: 17/04/2020,0,52.95,,false
0.7349028731286735,21/04/2020,COLES 0682 BUNDOORA AU Tap and Pay xx3903 Value Date: 17/04/2020,0,11,,false
0.5625693390126665,21/04/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.3058728437966607,20/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008669889034,0,33,software,false
0.085711216423769,20/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008650947252,0,132.94,private,false
0.8836196332855335,20/04/2020,Direct Debit 062246 CommInsure 8260620--142529254,0,39.21,,false
0.6208884013890377,20/04/2020,Direct Credit 279219 PAYPAL AUSTRALIA 1008670433810,5,0,,false
0.5844733609817054,19/04/2020,CENTRE COM SUNSHINE SUNSHINE AU,0,2026,,false
0.549133483215936,19/04/2020,Transfer from CommBank app,2000,0,,false
0.30174640754424886,19/04/2020,Transfer to xx5005 CommBank app,0,500,,false
0.9553003558643456,18/04/2020,POS 43424400 18 APR,1230,0,income,false
0.528998238332334,18/04/2020,CENTRE COM SUNSHINE SUNSHINE AU,0,1109,,false
0.557778886936056,18/04/2020,Transfer to xx4217 NetBank,0,550,,false
0.192556526944059,18/04/2020,JB HI FI THOMASTOWN AU Card xx8833 Value Date: 15/04/2020,0,99,materials,false
0.3013354477697341,18/04/2020,HARVEY NORMAN AV/IT THOMASTOWN AU Tap and Pay xx3903 Value Date: 15/04/2020,0,388,materials,false
0.030625162515216076,18/04/2020,COSTCO WHOLESALE AUSTR EPPING AU Tap and Pay xx3903 Value Date: 15/04/2020,0,361.39,,false
0.12311116860529658,18/04/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 15/04/2020,0,72.55,private,false
0.9541494753504314,17/04/2020,POS 43424400 17 APR,670,0,income,false
0.7191689404936883,17/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008634564007,0,57.88,software,false
0.8601914124700467,17/04/2020,SMP*Centrecom Bundoor Bundoora03 AU,0,400,,false
0.43505061205676787,17/04/2020,DONG TIEN MARKET LALOR AU Tap and Pay xx3903 Value Date: 10/04/2020,0,12.6,,false
0.7493194400917993,17/04/2020,International Transaction Fee Value Date: 13/04/2020,0,1.41,,false
0.81992673939894,17/04/2020,1&1 MAIL MEDIA INC,0,0,47.07,false
0.6378590825467161,16/04/2020,POS 43424400 16 APR,135,0,income,false
0.0049216095043220776,16/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008622101588,0,48,materials,false
0.31166540726767966,16/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008622114879,0,126.61,materials,false
0.23551266768742019,16/04/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1158.17,0,income,false
0.43274809294131544,16/04/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 11/04/2020,0,10.5,private,false
0.2767829989778907,16/04/2020,BED BATH N TABLE BUNDOORA AU Tap and Pay xx3903 Value Date: 11/04/2020,0,56.91,,false
0.8213839504568907,15/04/2020,POS 43424400 15 APR,19.95,0,income,false
0.8280691240823554,15/04/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29776182,0,869.05,rent,false
0.747548311434364,15/04/2020,Direct Debit 062246 CommInsure 9003028--142354917,0,51.48,,false
0.8372327959947439,15/04/2020,COSTCO FUEL EPPING EPPING AU,0,15,,false
0.028729728570968227,15/04/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 09/04/2020,0,9,private,false
0.701760218785821,15/04/2020,Vodafone Australia North Sydney AU Card xx8833 Value Date: 08/04/2020,0,230.64,utilities,false
0.8493348870288355,15/04/2020,OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 09/04/2020,0,3.95,stationary,false
0.8222385312956264,15/04/2020,OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 09/04/2020,0,5.95,stationary,false
0.09672153919109538,15/04/2020,SHAVER SHOP EPPING EPPING AU Tap and Pay xx3903 Value Date: 11/04/2020,0,59.95,,false
0.9709314341636486,15/04/2020,COLES 0585 BUNDOORA AU Tap and Pay xx3903 Value Date: 11/04/2020,0,145.35,,false
0.9761145234490158,15/04/2020,HARRIS SCARFE EPPING AU Tap and Pay xx3903 Value Date: 11/04/2020,0,397.72,,false
0.7570835057348073,15/04/2020,HARRIS SCARFE EPPING AU Tap and Pay xx3903 Value Date: 11/04/2020,0,99.95,,false
0.5813269228153128,15/04/2020,OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 13/04/2020,0,8,stationary,false
0.48944642036366415,15/04/2020,COLES 0682 BUNDOORA AU Tap and Pay xx3903 Value Date: 13/04/2020,0,17.5,,false
0.6614120308362554,14/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008598320990,0,99.95,materials,false
0.31946021590260876,14/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008571303908,0,30.89,private,false
0.4832425728379577,14/04/2020,Direct Debit 068616 HOLLARD INSURANC HOLLAR2675059414,0,64.55,,false
0.02294590307100064,14/04/2020,Transfer From Corvette Clinic 010320c,330,0,income,false
0.6898985872813905,14/04/2020,Transfer to xx5005 NetBank,0,1000,,false
0.6952691100296651,14/04/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.2607609348508755,10/04/2020,Wdl ATM CBA ATM LALOR C VIC 322603 AUS,0,20,,false
0.6583006809124732,10/04/2020,Transfer to xx4217 CommBank app,0,700,,false
0.06855428023106058,10/04/2020,ALDI STORES - EPPING EPPING AU Tap and Pay xx3903 Value Date: 06/04/2020,0,57.2,private,false
0.522010116213165,10/04/2020,COSTCO WHOLESALE AUSTR EPPING AU Tap and Pay xx3903 Value Date: 07/04/2020,0,152.96,,false
0.6835744654823073,10/04/2020,LALOR H P SEAFOODPL LALOR AU Tap and Pay xx3903 Value Date: 07/04/2020,0,53.7,,false
0.2124999897691544,9/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008539599892,0,61.42,materials,false
0.014707876070042536,9/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008539504052,0,20.21,materials,false
0.07696308479037528,9/04/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,2316.34,0,income,false
0.5588939932124111,9/04/2020,Transfer to xx5005 NetBank,0,1000,,false
0.11160403499192739,9/04/2020,COSTCO FUEL EPPING EPPING AU,0,50,,false
0.17243167741533583,9/04/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 06/04/2020,0,53.95,private,false
0.1907513143439854,9/04/2020,OZTELL SYDNEY AU Card xx8833 Value Date: 03/04/2020,0,20,utilities,false
0.9240251707333933,8/04/2020,POS 43424400 08 APR,445,0,income,false
0.13005602223491075,8/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008534893529,0,2.49,software,false
0.4578172829721261,8/04/2020,Transfer to xx5005 NetBank,0,800,,false
0.6858743410221375,8/04/2020,Jaycar Electronics Thomastown AU Tap and Pay xx3903 Value Date: 06/04/2020,0,31.35,materials,false
0.7778374094173284,7/04/2020,POS 43424400 07 APR,300,0,income,false
0.6523436076438871,7/04/2020,Chq Dep Branch THOMASTOWN,825,0,,false
0.7896856870343085,7/04/2020,BUNNINGS 371000 THOMASTOWN AU Tap and Pay xx3903 Value Date: 02/04/2020,0,29.98,,false
0.10135298461927156,7/04/2020,WANAAN PTY LTD THOMASTOWN AU Tap and Pay xx3903 Value Date: 02/04/2020,0,87.5,,false
0.2715835079371052,7/04/2020,COSTCO WHOLESALE AUSTR EPPING AU Tap and Pay xx3903 Value Date: 02/04/2020,0,259.37,,false
0.4159734500738743,7/04/2020,Sydney Tools Pty Ltd Epping AU Tap and Pay xx3903 Value Date: 03/04/2020,0,638,,false
0.20689333744964644,7/04/2020,International Transaction Fee Value Date: 02/04/2020,0,1,,false
0.39176872128349327,7/04/2020,WHITESPARKI 5875232235 AB CA Card xx8833 USD 20.00 Value Date: 02/04/2020,0,33.31,software,false
0.48853721361396896,7/04/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.2460782712528471,6/04/2020,POS 43424400 06 APR,150,0,income,false
0.003204309311761522,6/04/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx7776,0,249.53,,false
0.3291155398220986,5/04/2020,LATITUDE GEM VISA NetBank BPAY 154799 6010732002049206,0,200,,false
0.5992809301156266,5/04/2020,Transfer to xx4217 NetBank,0,200,,false
0.5141754516152246,4/04/2020,POS 43424400 04 APR,1250,0,income,false
0.7994227215777123,4/04/2020,COSTCO WHOLESALE AUSTR EPPING AU,0,154.25,,false
0.2252250270385645,4/04/2020,BUNNINGS 371000 THOMASTOWN AU Tap and Pay xx3903 Value Date: 01/04/2020,0,32.98,,false
0.30702063235766786,4/04/2020,IKEA RICHMOND RICHMOND AU Tap and Pay xx3903 Value Date: 01/04/2020,0,83.38,,false
0.3266014031480775,4/04/2020,HOLLARD INSURANCE chatswood AU Card xx7776 Value Date: 01/04/2020,0,139.22,,false
0.7535315593190579,4/04/2020,POST THOMASTOWN POSTTH THOMASTOWN AU Card xx7776 Value Date: 01/04/2020,0,3.25,,false
0.46762393638560473,4/04/2020,POST THOMASTOWN POSTTH THOMASTOWN AU Card xx7776 Value Date: 01/04/2020,0,59,,false
0.3637655872419434,3/04/2020,POS 43424400 03 APR,590,0,income,false
0.35750501657623857,3/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008476762567,0,12.05,software,false
0.3822396282352587,3/04/2020,Transfer from CommBank app,638,0,,false
0.0658494432074781,3/04/2020,Transfer to CBA A/c NetBank Danibel Supplier,0,1325.5,materials,false
0.27435448357907743,3/04/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 01/04/2020,0,18.2,private,false
0.7800356826480372,2/04/2020,POS 43424400 02 APR,920,0,income,false
0.5599610874590981,2/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008457258848,0,302.99,materials,false
0.8312043678599559,2/04/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008457168116,0,136.99,private,false
0.13990038272638228,2/04/2020,CBA MERCHANT FEE 5353109391629396 Value Date: 31/03/2020,0,98.85,fees,false
0.34205372656631305,2/04/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx7776,0,77.01,,false
0.9707837760309175,2/04/2020,TELSTRA BILL PAYMNT MELBOURNE AU Card xx8833 Value Date: 31/03/2020,0,130.43,,false
0.5439051558070505,2/04/2020,PLINE PH LALOR PLAZA LALOR AU Tap and Pay xx3903 Value Date: 29/03/2020,0,37.24,,false
0.735162712422047,2/04/2020,JB HI FI THOMASTOWN AU Card xx7776 Value Date: 30/03/2020,0,118,materials,false
0.3733264694975038,1/04/2020,POS 43424400 01 APR,490,0,income,false
0.40492898413652867,1/04/2020,COSTCO WHOLESALE AUSTR EPPING AU Card xx7776,0,19.99,,false
0.23435402092130064,1/04/2020,PADRINO IGA PLUS LIQ THOMASTOWN AU Card xx7776 Value Date: 30/03/2020,0,48.92,,false
0.7113141912546792,31/03/2020,POS 43424400 31 MAR,729.99,0,income,false
0.824147268717025,31/03/2020,Direct Debit 513839 IINET_LIMITED-N 20090065f3f4ce9,0,109.99,utilities,false
0.6313587153626132,31/03/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29640148,0,1430,rent,false
0.12310450377133297,31/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008436556806,0,125.98,materials,false
0.2466227416908513,31/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008434883283,0,302.99,materials,false
0.3659260855277571,31/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008436546302,0,89.49,software,false
0.4658420187454517,31/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008434940488,0,186.1,materials,false
0.515344936869105,31/03/2020,OFFICEWORKS 0307 PRESTON AU Tap and Pay xx3903 Value Date: 29/03/2020,0,34.95,hardware,false
0.9536274674107761,31/03/2020,COLES 7786 LALOR AU Tap and Pay xx3903 Value Date: 29/03/2020,0,44.75,,false
0.20998922085830452,31/03/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.8122981852276494,30/03/2020,POS 43424400 30 MAR,970,0,income,false
0.22137722495117051,30/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008433624564,0,111.2,materials,false
0.08491931990253909,30/03/2020,Direct Debit 466856 GIO COMMERCIAL I GPM004106253,0,153.26,insurance,false
0.3418272112330827,30/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008413913415,0,13.99,materials,false
0.10658256404785882,30/03/2020,DAN MURPHY'S 3865 EPPING VIC AU,0,137.85,private,false
0.362470038242364,29/03/2020,BUNNINGS 371000 THOMASTOWN AU,0,169.5,,false
0.35546232643104836,29/03/2020,COSTCO FUEL EPPING EPPING AU,0,52,,false
0.6847397878270431,28/03/2020,Transfer to xx5005 NetBank,0,1000,,false
0.14311156472467856,28/03/2020,POS 43424400 28 MAR,760,0,income,false
0.8013027043990029,28/03/2020,FASTRAC FOODSERVICE SOMERVILLE AU Card xx8833 Value Date: 26/03/2020,0,27.9,,false
0.5243316216987424,28/03/2020,OZTELL SYDNEY AU Card xx8833 Value Date: 25/03/2020,0,40,utilities,false
0.6110696603857257,28/03/2020,NETREGISTRY 61 2 8317 614 AU Card xx8833 Value Date: 25/03/2020,0,29.9,,false
0.9927568307336236,27/03/2020,POS 43424400 27 MAR,850,0,income,false
0.27257611209277277,27/03/2020,Direct Debit 077380 DEFT PAYMENTS DEFT 29603644,0,957.31,rent,false
0.9683398362385629,27/03/2020,Transfer to xx5005 NetBank,0,1000,,false
0.19277447624222765,27/03/2020,Transfer to xx4217 NetBank,0,200,,false
0.5369100942300968,27/03/2020,Transfer to xx4217 NetBank,0,200,,false
0.9029534305681399,27/03/2020,DAN MURPHYS 3073 STH MORANG AU Tap and Pay xx3903 Value Date: 24/03/2020,0,122.9,private,false
0.27975203552505956,26/03/2020,POS 43424400 26 MAR,390,0,income,false
0.6532815729861359,26/03/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1158.17,0,income,false
0.8220799205937954,26/03/2020,INTACT MEDIA VIC PTY PASCOEVALE AU,0,265.5,,false
0.0931833249419769,26/03/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 24/03/2020,0,7.8,private,false
0.21429347407415067,26/03/2020,WWW.NETTVPLUS.COM A-47955 WWW.NETTVPLUS CY Card xx8833 AUD 36.36 Value Date: 23/03/2020,0,36.36,,false
0.0037224450840647183,26/03/2020,SMP*Thomastown Fresh F Thomastown AU Card xx7776 Value Date: 23/03/2020,0,13.16,,false
0.1879234342845899,25/03/2020,POS 43424400 25 MAR,320,0,income,false
0.4436921186241043,25/03/2020,COLES 7786 LALOR AU,0,2.15,,false
0.22870450979518342,25/03/2020,THOMASTOWN W3407 THOMASTOWN AU Card xx7776,0,54,,false
0.4033750502169202,25/03/2020,DAN MURPHYS 3865 EPPIN EPPING AU Card xx7776,0,133.98,private,false
0.9721728021678198,25/03/2020,HOME MAKE IT PTY LTD RESERVOIR AU Tap and Pay xx3903 Value Date: 23/03/2020,0,46.2,,false
0.9551107321253007,25/03/2020,THE GOOD GUYS THOMASTOWN AU Tap and Pay xx3903 Value Date: 22/03/2020,0,102,,false
0.21164396139687636,25/03/2020,THE WAREHOUSE LALOR AU Tap and Pay xx3903 Value Date: 22/03/2020,0,46.97,,false
0.744140802031416,25/03/2020,PADRINO IGA PLUS LIQ THOMASTOWN AU Tap and Pay xx3903 Value Date: 22/03/2020,0,31.94,,false
0.054500761146826227,25/03/2020,ALDI STORES - CAMPBELL CAMPBELLFIELD AU Tap and Pay xx3903 Value Date: 21/03/2020,0,58.56,private,false
0.24255318073198362,24/03/2020,POS 43424400 24 MAR,320,0,income,false
0.36942761273328406,24/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008374814318,0,240.39,software,false
0.835181797526168,24/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008374036974,0,21.98,materials,false
0.5086653276431876,24/03/2020,JOSEPHINE`S PANTRY P LALOR AU Tap and Pay xx3903 Value Date: 19/03/2020,0,9.98,,false
0.6446689306480042,24/03/2020,MICHAELS DELI PL LALOR AU Tap and Pay xx3903 Value Date: 19/03/2020,0,12.95,,false
0.7667832241660726,24/03/2020,WOOLWORTHS 3171 MILL PARK AU Tap and Pay xx3903 Value Date: 19/03/2020,0,33.71,private,false
0.287126798539183,24/03/2020,ADOBE CREATIVE CLOUD ADOBE.LY/ENAU IE Card xx8833 AUD 76.99 Value Date: 19/03/2020,0,76.99,software,false
0.7640701897046254,24/03/2020,THE GOOD GUYS THOMASTOWN AU Tap and Pay xx3903 Value Date: 19/03/2020,0,450,,false
0.3567913553230704,24/03/2020,OFFICEWORKS 0327 CAMPBELLFIELD AU Tap and Pay xx3903 Value Date: 21/03/2020,0,590,materials,false
0.8788445555675233,24/03/2020,OFFICEWORKS 0327 CAMPBELLFIELD AU Tap and Pay xx3903 Value Date: 21/03/2020,0,0.1,materials,false
0.8344734227521853,24/03/2020,Jaycar Electronics Thomastown AU Tap and Pay xx3903 Value Date: 22/03/2020,0,36.6,materials,false
0.8127714271143665,24/03/2020,OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 22/03/2020,0,29,stationary,false
0.6484434174811093,24/03/2020,OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 22/03/2020,0,83.95,hardware,false
0.8847003674202973,24/03/2020,Return OFFICEWORKS 0315 BUNDOORA AU Tap and Pay xx3903 Value Date: 22/03/2020,29,0,,false
0.6467987158964779,24/03/2020,Transfer From Lion Pumping Lion Pumping,1158.17,0,income,false
0.4152882312179671,23/03/2020,POS 43424400 23 MAR,230,0,income,false
0.8345803145269053,23/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008363390076,0,100.12,software,false
0.2318114659883197,23/03/2020,Jaycar Electronics Thomastown AU,0,51.2,materials,false
0.15519652203229728,23/03/2020,Refund Purchase DISCOUNT DRUG STORES THOMASTOWN VICAU,73.8,0,,false
0.09535086365564571,23/03/2020,Transfer From Lion Pumping Lion Monthly,550,0,income,false
0.6864641385293262,22/03/2020,COSTCO WHOLESALE AUSTR EPPING AU,0,202.79,,false
0.7530693370454884,21/03/2020,POS 43424400 21 MAR,459.95,0,income,false
0.0032033248078462417,21/03/2020,Transfer to xx4217 NetBank,0,800,,false
0.8733588604024618,21/03/2020,WOOLWORTHS 3340 BUNDOORA AU Tap and Pay xx3903 Value Date: 18/03/2020,0,5.6,private,false
0.636720238380658,20/03/2020,POS 43424400 20 MAR,310,0,income,false
0.7861337316359978,20/03/2020,Transfer to xx4217 NetBank,0,300,,false
0.8184234778237989,20/03/2020,Transfer from CBA NetBank Hallett March Apri,770,0,income,false
0.3661297883347654,20/03/2020,PSARAKOS PTY LTD BUNDOORA AU Tap and Pay xx3903 Value Date: 18/03/2020,0,73.98,,false
0.6709706969457423,20/03/2020,CHEMIST WAREHOUSE GREENSBOROUGH AU Card xx8833 Value Date: 18/03/2020,0,8.99,,false
0.4939376749332123,20/03/2020,CHEMIST WAREHOUSE GREENSBOROUGH AU Card xx8833 Value Date: 18/03/2020,0,49.46,,false
0.9858193592677778,20/03/2020,YV CHOCOLATERIE YARRA GLEN AU Card xx8833 Value Date: 18/03/2020,0,32,,false
0.9067003029374001,20/03/2020,DISCOUNT DRUG STORES THOMASTOWN AU Tap and Pay xx3903 Value Date: 16/03/2020,0,73.79,,false
0.2840406135469644,20/03/2020,COLES 0682 BUNDOORA AU Tap and Pay xx3903 Value Date: 18/03/2020,0,6.15,,false
0.5789754635708011,19/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008328467509,0,12.99,education,false
0.8562185800111928,19/03/2020,Direct Debit 279234 PAYPAL AUSTRALIA 1008320399537,0,21.98,education,false
0.8899874299832542,19/03/2020,Direct Credit 364049 LB CONCRETE JDL SOFTWARE - LB,1158.17,0,income,false
0.42928425455941754,19/03/2020,THATS AMORE CHEESE P THOMASTOWN AU Card xx7776,0,43.07,,false
0.4040180339331636,18/03/2020,Direct Debit 062246 CommInsure 8260620--141730211,0,39.21,,false
0.3816580079664571,18/03/2020,COSTCO WHOLESALE AUSTR EPPING AU,0,169.39,,false
0.6882682698409688,18/03/2020,RITCHIES SUPA IGA YA YARRA GLEN AU,0,27.57,,false
0.5323059976859943,18/03/2020,YARRA VALLEY CUSTOM DIXONS CREEK AU,0,90.17,,false
0.07397844387595542,18/03/2020,COLES 0506 DIAMOND CREEKAU,0,9.75,,false
0.42286669787020736,18/03/2020,DAN MURPHYS 3865 EPPIN EPPING AU Tap and Pay xx3903 Value Date: 14/03/2020,0,120.84,private,false
0.28508892203368363,18/03/2020,COLES 0585 BUNDOORA AU Tap and Pay xx3903 Value Date: 16/03/2020,0,12.72,,false
0.10853818033195983,17/03/2020,ALDI STORES - BUNDOORA BUNDOORA AU,0,41.07,private,false
